primaryDomainId,casNumber,created,dataSources,description,displayName,domainIds,drugCategories,drugGroups,indication,synonyms,type,updated
drugbank.DB00142,56-86-0,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Glutamic acid,"['drugbank.DB00142', 'drug_central.1310', 'pubchem.88747398', 'pubchem.33032', 'pubchem.44272391']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00143,70-18-8,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Glutathione,"['drugbank.DB00143', 'drug_central.1312', 'pubchem.25246407', 'pubchem.124886']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00144,1446756-47-3,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Phosphatidyl serine,"['drugbank.DB00144', 'pubchem.9547096', 'pubchem.91746197']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00145,56-40-6,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Glycine,"['drugbank.DB00145', 'drug_central.1319', 'pubchem.5257127', 'pubchem.750']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00146,19356-17-3,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Calcifediol,"['drugbank.DB00146', 'drug_central.464', 'pubchem.5283731']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00147,66-72-8,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Pyridoxal,"['drugbank.DB00147', 'drug_central.4134', 'pubchem.1050']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00148,57-00-1,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Creatine,"['drugbank.DB00148', 'drug_central.4661', 'pubchem.586']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00149,61-90-5,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Leucine,"['drugbank.DB00149', 'drug_central.1557', 'pubchem.6106', 'pubchem.7045798']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00150,73-22-3,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Tryptophan,"['drugbank.DB00150', 'drug_central.2780', 'pubchem.6923516', 'pubchem.6305']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00151,52-90-4,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Cysteine,"['drugbank.DB00151', 'drug_central.769', 'pubchem.5862', 'pubchem.6419722']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00152,70-16-6,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Thiamine,"['drugbank.DB00152', 'drug_central.2832', 'pubchem.1130']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00153,50-14-6,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Ergocalciferol,"['drugbank.DB00153', 'drug_central.2838', 'pubchem.5280793']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00154,1783-84-2,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Dihomo-gamma-linolenic acid,"['drugbank.DB00154', 'pubchem.5280581']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00155,372-75-8,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Citrulline,"['drugbank.DB00155', 'drug_central.3103', 'pubchem.9750', 'pubchem.6992098']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00156,72-19-5,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Threonine,"['drugbank.DB00156', 'drug_central.4254', 'pubchem.6288', 'pubchem.6971019']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00157,58-68-4,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,NADH,"['drugbank.DB00157', 'pubchem.439153']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00158,59-30-3,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Folic acid,"['drugbank.DB00158', 'drug_central.1231', 'pubchem.6037', 'pubchem.135398658']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00159,10417-94-4,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Icosapent,"['drugbank.DB00159', 'drug_central.3174', 'pubchem.446284']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00160,56-41-7,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Alanine,"['drugbank.DB00160', 'drug_central.4255', 'pubchem.7311724', 'pubchem.5950']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00161,72-18-4,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Valine,"['drugbank.DB00161', 'drug_central.4128', 'pubchem.6971018', 'pubchem.6287', 'pubchem.88733505']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00162,68-26-8,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Vitamin A,"['drugbank.DB00162', 'drug_central.2831', 'pubchem.445354']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00163,59-02-9,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Vitamin E,"['drugbank.DB00163', 'drug_central.4280', 'drug_central.3613', 'pubchem.14985']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00165,65-23-6,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Pyridoxine,"['drugbank.DB00165', 'drug_central.2836', 'pubchem.1054']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00166,1200-22-2,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Lipoic acid,"['drugbank.DB00166', 'drug_central.4732', 'pubchem.6112']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00167,73-32-5,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Isoleucine,"['drugbank.DB00167', 'drug_central.4129', 'pubchem.6306', 'pubchem.7043901']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00168,22839-47-0,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Aspartame,"['drugbank.DB00168', 'pubchem.134601', 'pubchem.6992066']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00169,67-97-0,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Cholecalciferol,"['drugbank.DB00169', 'drug_central.2840', 'pubchem.5280795']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00170,58-27-5,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Menadione,"['drugbank.DB00170', 'drug_central.1683', 'pubchem.4055']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00171,56-65-5,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,ATP,"['drugbank.DB00171', 'drug_central.91', 'pubchem.5957']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00172,147-85-3,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Proline,"['drugbank.DB00172', 'drug_central.4125', 'pubchem.145742', 'pubchem.6971047']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00173,73-24-5,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Adenine,"['drugbank.DB00173', 'drug_central.89', 'pubchem.190']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00174,70-47-3,2023-04-02T22:16:52.707000,"['drugbank', 'unichem']",,Asparagine,"['drugbank.DB00174', 'drug_central.4126', 'pubchem.6267', 'pubchem.6992089']",[],[],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00175,81093-37-0,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Pravastatin,"['drugbank.DB00175', 'drug_central.2239', 'pubchem.54687']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00176,54739-18-3,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Fluvoxamine,"['drugbank.DB00176', 'drug_central.1230', 'pubchem.5324346']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00177,137862-53-4,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Valsartan,"['drugbank.DB00177', 'drug_central.2806', 'pubchem.60846']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00178,87333-19-5,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Ramipril,"['drugbank.DB00178', 'drug_central.2356', 'pubchem.6992028', 'pubchem.5362129']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00179,27686-84-6,2023-04-02T22:16:52.707000,"['drugbank', 'chembl', 'unichem']",,Masoprocol,"['drugbank.DB00179', 'drug_central.1637', 'pubchem.71398']",[],['approved'],,[],Drug,2023-04-02T22:16:52.707000
drugbank.DB00180,3385-03-3,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Flunisolide,"['drugbank.DB00180', 'drug_central.1201', 'pubchem.82153']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00181,1134-47-0,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Baclofen,"['drugbank.DB00181', 'drug_central.282', 'pubchem.2284']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00182,300-62-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Amphetamine,"['drugbank.DB00182', 'drug_central.195', 'pubchem.3007']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00183,5534-95-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Pentagastrin,"['drugbank.DB00183', 'drug_central.2088', 'pubchem.9853654']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00184,54-11-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Nicotine,"['drugbank.DB00184', 'drug_central.1920', 'pubchem.89594']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00185,107233-08-9,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Cevimeline,"['drugbank.DB00185', 'drug_central.584', 'pubchem.25137844']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00186,846-49-1,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Lorazepam,"['drugbank.DB00186', 'drug_central.1606', 'pubchem.3958']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00187,81147-92-4,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Esmolol,"['drugbank.DB00187', 'drug_central.1054', 'pubchem.59768']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00188,179324-69-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Bortezomib,"['drugbank.DB00188', 'drug_central.391', 'pubchem.387447']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00189,113-18-8,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Ethchlorvynol,"['drugbank.DB00189', 'drug_central.1078', 'pubchem.5281077']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00190,28860-95-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Carbidopa,"['drugbank.DB00190', 'drug_central.496', 'pubchem.28082766', 'pubchem.34359']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00191,122-09-8,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Phentermine,"['drugbank.DB00191', 'drug_central.2140', 'pubchem.4771']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00192,74517-78-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Indecainide,"['drugbank.DB00192', 'drug_central.1434', 'pubchem.52195']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00193,27203-92-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Tramadol,"['drugbank.DB00193', 'drug_central.2711', 'pubchem.5523']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00194,24356-66-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Vidarabine,"['drugbank.DB00194', 'drug_central.2818', 'pubchem.21704']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00195,63659-18-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Betaxolol,"['drugbank.DB00195', 'drug_central.356', 'pubchem.2369']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00196,86386-73-4,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Fluconazole,"['drugbank.DB00196', 'drug_central.1187', 'drug_central.1242', 'pubchem.3365']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00197,97322-87-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Troglitazone,"['drugbank.DB00197', 'drug_central.2767', 'pubchem.5591']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00198,196618-13-0,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Oseltamivir,"['drugbank.DB00198', 'drug_central.2001', 'pubchem.65028']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00199,114-07-8,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Erythromycin,"['drugbank.DB00199', 'drug_central.1048', 'drug_central.1051', 'drug_central.1052', 'drug_central.1049', 'pubchem.12560']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00200,13422-51-0,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Hydroxocobalamin,"['drugbank.DB00200', 'drug_central.4309', 'drug_central.4644', 'pubchem.44475014']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00201,58-08-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Caffeine,"['drugbank.DB00201', 'drug_central.463', 'pubchem.2519']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00202,306-40-1,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Succinylcholine,"['drugbank.DB00202', 'drug_central.2489', 'pubchem.5314']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00203,139755-83-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Sildenafil,"['drugbank.DB00203', 'drug_central.2441', 'pubchem.135398744']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00204,115256-11-6,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Dofetilide,"['drugbank.DB00204', 'drug_central.942', 'pubchem.71329']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00205,58-14-0,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Pyrimethamine,"['drugbank.DB00205', 'drug_central.2332', 'pubchem.4993']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00206,50-55-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Reserpine,"['drugbank.DB00206', 'drug_central.2370', 'pubchem.5770']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00207,83905-01-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Azithromycin,"['drugbank.DB00207', 'drug_central.276', 'pubchem.447043']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00208,55142-85-3,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Ticlopidine,"['drugbank.DB00208', 'drug_central.2657', 'pubchem.5472']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00209,47608-32-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl']",,Trospium,"['drugbank.DB00209', 'drug_central.2776']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00210,106685-40-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Adapalene,"['drugbank.DB00210', 'drug_central.87', 'pubchem.60164']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00211,42794-76-3,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Midodrine,"['drugbank.DB00211', 'drug_central.1803', 'pubchem.4195']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00212,126222-34-2,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Remikiren,"['drugbank.DB00212', 'drug_central.4696', 'pubchem.6324659']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00213,102625-70-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Pantoprazole,"['drugbank.DB00213', 'drug_central.2054', 'pubchem.4679']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00214,56211-40-6,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Torasemide,"['drugbank.DB00214', 'drug_central.2708', 'pubchem.41781', 'pubchem.51371498']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00215,59729-33-8,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Citalopram,"['drugbank.DB00215', 'drug_central.663', 'pubchem.2771']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00216,143322-58-1,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Eletriptan,"['drugbank.DB00216', 'drug_central.995', 'pubchem.77993']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00217,55-73-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Bethanidine,"['drugbank.DB00217', 'drug_central.359', 'pubchem.2368']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00218,151096-09-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Moxifloxacin,"['drugbank.DB00218', 'drug_central.1854', 'pubchem.40467042', 'pubchem.152946']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00219,14214-84-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Oxyphenonium,"['drugbank.DB00219', 'drug_central.2039', 'pubchem.5749']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00220,159989-64-7,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Nelfinavir,"['drugbank.DB00220', 'drug_central.1893', 'pubchem.64143']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00221,79490-84-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Isoetharine,"['drugbank.DB00221', 'drug_central.1491', 'pubchem.3762']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00222,93479-97-1,2023-04-02T22:16:52.708000,"['drugbank', 'chembl']",,Glimepiride,"['drugbank.DB00222', 'drug_central.1300']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00223,2557-49-5,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Diflorasone,"['drugbank.DB00223', 'drug_central.4485', 'pubchem.71415']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00224,150378-17-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Indinavir,"['drugbank.DB00224', 'drug_central.1437', 'pubchem.5362440']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00225,131410-48-5,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Gadodiamide,"['drugbank.DB00225', 'drug_central.4494', 'pubchem.153921', 'pubchem.101673418', 'pubchem.24847884']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00226,40580-59-4,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Guanadrel,"['drugbank.DB00226', 'drug_central.1339', 'pubchem.38521']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00227,75330-75-5,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Lovastatin,"['drugbank.DB00227', 'drug_central.1612', 'pubchem.53232']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00228,13838-16-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Enflurane,"['drugbank.DB00228', 'drug_central.1009', 'pubchem.3226']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00229,61622-34-2,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Cefotiam,"['drugbank.DB00229', 'drug_central.548', 'pubchem.43708']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00230,148553-50-8,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Pregabalin,"['drugbank.DB00230', 'drug_central.2255', 'pubchem.5486971', 'pubchem.25271887']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00231,846-50-4,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Temazepam,"['drugbank.DB00231', 'drug_central.2585', 'pubchem.5391']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00232,135-07-9,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Methyclothiazide,"['drugbank.DB00232', 'drug_central.1759', 'pubchem.4121']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00233,65-49-6,2023-04-02T22:16:52.708000,"['drugbank', 'chembl', 'unichem']",,Aminosalicylic acid,"['drugbank.DB00233', 'drug_central.2050', 'pubchem.4649']",[],['approved'],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00234,71620-89-8,2023-04-02T22:16:52.708000,"['drugbank', 'unichem']",,Reboxetine,"['drugbank.DB00234', 'drug_central.2361', 'pubchem.127151']",[],[],,[],Drug,2023-04-02T22:16:52.708000
drugbank.DB00235,78415-72-2,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Milrinone,"['drugbank.DB00235', 'drug_central.1809', 'pubchem.4197']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00236,54-91-1,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Pipobroman,"['drugbank.DB00236', 'drug_central.2192', 'pubchem.4842']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00237,125-40-6,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Butabarbital,"['drugbank.DB00237', 'drug_central.439', 'pubchem.2479']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00238,129618-40-2,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Nevirapine,"['drugbank.DB00238', 'drug_central.1904', 'pubchem.4463']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00239,64211-45-6,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Oxiconazole,"['drugbank.DB00239', 'drug_central.3408', 'pubchem.5353853']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00240,67452-97-5,2023-04-02T22:16:52.709000,"['drugbank', 'unichem']",,Alclometasone,"['drugbank.DB00240', 'drug_central.4493', 'pubchem.5311000']",[],[],,[],Drug,2023-04-02T22:16:52.709000
drugbank.DB00241,77-26-9,2023-04-02T22:16:52.709000,"['drugbank', 'chembl', 'unichem']",,Butalbital,"['drugbank.DB00241', 'drug_central.441', 'pubchem.2481']",[],['approved'],,[],Drug,2023-04-02T22:16:52.709000
