Symptom_CUI	Symptom_Name	Gene_Symbol	Source
C0917816	Deficiency mental	SMAD4	DisGeNet
C0917816	Deficiency mental	IER3IP1	DisGeNet
C0917816	Deficiency mental	AFF4	DisGeNet
C0917816	Deficiency mental	PHGDH	DisGeNet
C0917816	Deficiency mental	SLC5A5	DisGeNet
C0917816	Deficiency mental	CENPE	DisGeNet
C0917816	Deficiency mental	SDHC	DisGeNet
C0917816	Deficiency mental	AASS	DisGeNet
C0917816	Deficiency mental	CNKSR2	DisGeNet
C0917816	Deficiency mental	KYNU	DisGeNet
C0917816	Deficiency mental	FGD1	DisGeNet
C0917816	Deficiency mental	ERCC4	DisGeNet
C0917816	Deficiency mental	FANCI	DisGeNet
C0917816	Deficiency mental	WDR45	DisGeNet
C0917816	Deficiency mental	PDE6B	DisGeNet
C0917816	Deficiency mental	ZMYND11	DisGeNet
C0917816	Deficiency mental	GJA8	DisGeNet
C0917816	Deficiency mental	DKC1	DisGeNet
C0917816	Deficiency mental	PTRH2	DisGeNet
C0917816	Deficiency mental	GJA1	DisGeNet
C0917816	Deficiency mental	RNF125	DisGeNet
C0917816	Deficiency mental	KCNK9	DisGeNet
C0917816	Deficiency mental	ZDHHC9	DisGeNet
C0917816	Deficiency mental	PRKAR1A	DisGeNet
C0917816	Deficiency mental	RPE65	DisGeNet
C0917816	Deficiency mental	MASP1	DisGeNet
C0917816	Deficiency mental	CA2	DisGeNet
C0917816	Deficiency mental	KRAS	DisGeNet
C0917816	Deficiency mental	PRPF6	DisGeNet
C0917816	Deficiency mental	SHOC2	DisGeNet
C0917816	Deficiency mental	NANS	DisGeNet
C0917816	Deficiency mental	CDK6	DisGeNet
C0917816	Deficiency mental	ANK3	DisGeNet
C0917816	Deficiency mental	USP9X	DisGeNet
C0917816	Deficiency mental	SIN3A	DisGeNet
C0917816	Deficiency mental	SNRPB	DisGeNet
C0917816	Deficiency mental	ITPR1	DisGeNet
C0917816	Deficiency mental	AGA	DisGeNet
C0917816	Deficiency mental	FANCF	DisGeNet
C0917816	Deficiency mental	BUB1	DisGeNet
C0917816	Deficiency mental	RAI1	DisGeNet
C0917816	Deficiency mental	PGM3	DisGeNet
C0917816	Deficiency mental	NR2E3	DisGeNet
C0917816	Deficiency mental	GUCA1B	DisGeNet
C0917816	Deficiency mental	PAX3	DisGeNet
C0917816	Deficiency mental	FANCG	DisGeNet
C0917816	Deficiency mental	ATP7B	DisGeNet
C0917816	Deficiency mental	MTR	DisGeNet
C0917816	Deficiency mental	KCNAB2	DisGeNet
C0917816	Deficiency mental	COG5	DisGeNet
C0917816	Deficiency mental	IDUA	DisGeNet
C0917816	Deficiency mental	BRAF	DisGeNet
C0917816	Deficiency mental	CTNNB1	DisGeNet
C0917816	Deficiency mental	SAR1B	DisGeNet
C0917816	Deficiency mental	PLK4	DisGeNet
C0917816	Deficiency mental	NTNG1	DisGeNet
C0917816	Deficiency mental	ALOX12B	DisGeNet
C0917816	Deficiency mental	TBX1	DisGeNet
C0917816	Deficiency mental	BCR	DisGeNet
C0917816	Deficiency mental	NOP10	DisGeNet
C0917816	Deficiency mental	ASS1	DisGeNet
C0917816	Deficiency mental	BCKDHB	DisGeNet
C0917816	Deficiency mental	IMPG2	DisGeNet
C0917816	Deficiency mental	HNF4A	DisGeNet
C0917816	Deficiency mental	CEP104	DisGeNet
C0917816	Deficiency mental	LZTFL1	DisGeNet
C0917816	Deficiency mental	RAD51C	DisGeNet
C0917816	Deficiency mental	USH1C	DisGeNet
C0917816	Deficiency mental	KIF4A	DisGeNet
C0917816	Deficiency mental	TAF2	DisGeNet
C0917816	Deficiency mental	DLG3	DisGeNet
C0917816	Deficiency mental	SPINK5	DisGeNet
C0917816	Deficiency mental	TUSC3	DisGeNet
C0917816	Deficiency mental	PNP	DisGeNet
C0917816	Deficiency mental	TPO	DisGeNet
C0917816	Deficiency mental	BBS2	DisGeNet
C0917816	Deficiency mental	NSDHL	DisGeNet
C0917816	Deficiency mental	FUCA1	DisGeNet
C0917816	Deficiency mental	PEX5	DisGeNet
C0917816	Deficiency mental	ERCC8	DisGeNet
C0917816	Deficiency mental	TECR	DisGeNet
C0917816	Deficiency mental	CLCN4	DisGeNet
C0917816	Deficiency mental	MED23	DisGeNet
C0917816	Deficiency mental	PAX6	DisGeNet
C0917816	Deficiency mental	FGFR1	DisGeNet
C0917816	Deficiency mental	RBM28	DisGeNet
C0917816	Deficiency mental	KCNQ2	DisGeNet
C0917816	Deficiency mental	AIFM1	DisGeNet
C0917816	Deficiency mental	B9D1	DisGeNet
C0917816	Deficiency mental	IFT27	DisGeNet
C0917816	Deficiency mental	DNMT3B	DisGeNet
C0917816	Deficiency mental	SALL1	DisGeNet
C0917816	Deficiency mental	PDE6G	DisGeNet
C0917816	Deficiency mental	CHD2	DisGeNet
C0917816	Deficiency mental	RPGRIP1L	DisGeNet
C0917816	Deficiency mental	SLC6A8	DisGeNet
C0917816	Deficiency mental	ALX1	DisGeNet
C0917816	Deficiency mental	SLC2A1	DisGeNet
C0917816	Deficiency mental	CUL4B	DisGeNet
C0917816	Deficiency mental	ESS2	DisGeNet
C0917816	Deficiency mental	SLC12A1	DisGeNet
C0917816	Deficiency mental	HCFC1	DisGeNet
C0917816	Deficiency mental	ALDOB	DisGeNet
C0917816	Deficiency mental	RGR	DisGeNet
C0917816	Deficiency mental	NBN	DisGeNet
C0917816	Deficiency mental	MMACHC	DisGeNet
C0917816	Deficiency mental	ALDH18A1	DisGeNet
C0917816	Deficiency mental	UBE3A	DisGeNet
C0917816	Deficiency mental	GLUD1	DisGeNet
C0917816	Deficiency mental	PIGL	DisGeNet
C0917816	Deficiency mental	LIG4	DisGeNet
C0917816	Deficiency mental	GABRD	DisGeNet
C0917816	Deficiency mental	SURF1	DisGeNet
C0917816	Deficiency mental	CRADD	DisGeNet
C0917816	Deficiency mental	FOS	DisGeNet
C0917816	Deficiency mental	FGFR3	DisGeNet
C0917816	Deficiency mental	CRB1	DisGeNet
C0917816	Deficiency mental	TUB	DisGeNet
C0917816	Deficiency mental	MUT	DisGeNet
C0917816	Deficiency mental	SOX11	DisGeNet
C0917816	Deficiency mental	DYNC1H1	DisGeNet
C0917816	Deficiency mental	ZNF592	DisGeNet
C0917816	Deficiency mental	HBA2	DisGeNet
C0917816	Deficiency mental	SPAST	DisGeNet
C0917816	Deficiency mental	TSHR	DisGeNet
C0917816	Deficiency mental	GTF2I	DisGeNet
C0917816	Deficiency mental	ATP1A2	DisGeNet
C0917816	Deficiency mental	DHCR7	DisGeNet
C0917816	Deficiency mental	ALDH3A2	DisGeNet
C0917816	Deficiency mental	FOLR1	DisGeNet
C0917816	Deficiency mental	SOST	DisGeNet
C0917816	Deficiency mental	BCAP31	DisGeNet
C0917816	Deficiency mental	POGZ	DisGeNet
C0917816	Deficiency mental	NSUN2	DisGeNet
C0917816	Deficiency mental	GCSH	DisGeNet
C0917816	Deficiency mental	MAK	DisGeNet
C0018775	Hearing loss bilateral	SALL4	Disease-Connect
C0401149	Constipation chronic	B2M	DisGeNet
C0401149	Constipation chronic	MNX1	DisGeNet
C0401149	Constipation chronic	SH2B1	DisGeNet
C0401149	Constipation chronic	MLYCD	DisGeNet
C0401149	Constipation chronic	MLXIPL	DisGeNet
C0401149	Constipation chronic	ELN	DisGeNet
C0237849	Skin desquamation	MBTPS2	DisGeNet
C0237849	Skin desquamation	KRT1	DisGeNet
C0237849	Skin desquamation	TGM5	DisGeNet
C0237849	Skin desquamation	CDSN	DisGeNet
C0237849	Skin desquamation	KRT10	DisGeNet
C0237849	Skin desquamation	MPDU1	DisGeNet
C0237849	Skin desquamation	CAST	DisGeNet
C0237849	Skin desquamation	CSTA	DisGeNet
C0236000	Jaw bone pain	PRNP	DisGeNet
C0236000	Jaw bone pain	SCN9A	DisGeNet
C1856661	Cornea cloudy	LIFR	DisGeNet
C1856661	Cornea cloudy	PEX5	DisGeNet
C1856661	Cornea cloudy	ZNF592	DisGeNet
C1856661	Cornea cloudy	NTRK1	DisGeNet
C1856661	Cornea cloudy	POLA1	DisGeNet
C1856661	Cornea cloudy	PEX1	DisGeNet
C1856661	Cornea cloudy	ELP4	DisGeNet
C1856661	Cornea cloudy	PAX6	DisGeNet
C1856661	Cornea cloudy	GBA	DisGeNet
C1856661	Cornea cloudy	TRAPPC2	DisGeNet
C1856661	Cornea cloudy	GALNS	DisGeNet
C1856661	Cornea cloudy	RAB23	DisGeNet
C1856661	Cornea cloudy	NDP	DisGeNet
C1856661	Cornea cloudy	MBTPS2	DisGeNet
C1856661	Cornea cloudy	SMARCAL1	DisGeNet
C1856661	Cornea cloudy	ARSB	DisGeNet
C1856661	Cornea cloudy	SC5D	DisGeNet
C1856661	Cornea cloudy	ERCC8	DisGeNet
C1856661	Cornea cloudy	FOXE3	DisGeNet
C1856661	Cornea cloudy	NAGA	DisGeNet
C1856661	Cornea cloudy	IDUA	DisGeNet
C1856661	Cornea cloudy	PEX2	DisGeNet
C1856661	Cornea cloudy	AIRE	DisGeNet
C1856661	Cornea cloudy	PITX3	DisGeNet
C1856661	Cornea cloudy	WT1	DisGeNet
C1856661	Cornea cloudy	LCAT	DisGeNet
C1856661	Cornea cloudy	GLB1	DisGeNet
C1856661	Cornea cloudy	STS	DisGeNet
C1856661	Cornea cloudy	TGFBI	DisGeNet
C1856661	Cornea cloudy	ERCC6	DisGeNet
C1856661	Cornea cloudy	ABCA1	DisGeNet
C1856661	Cornea cloudy	POMGNT1	DisGeNet
C1856661	Cornea cloudy	CTSA	DisGeNet
C0020458	Hyperhydrosis	RTEL1	DisGeNet
C0020458	Hyperhydrosis	BIRC3	DisGeNet
C0020458	Hyperhydrosis	COL6A1	DisGeNet
C0020458	Hyperhydrosis	GDNF	DisGeNet
C0020458	Hyperhydrosis	IKBKG	DisGeNet
C0020458	Hyperhydrosis	DDC	DisGeNet
C0020458	Hyperhydrosis	ELP1	DisGeNet
C0020458	Hyperhydrosis	NOP10	DisGeNet
C0020458	Hyperhydrosis	HNF1A	DisGeNet
C0020458	Hyperhydrosis	HPGD	DisGeNet
C0020458	Hyperhydrosis	EDN3	DisGeNet
C0020458	Hyperhydrosis	MPL	DisGeNet
C0020458	Hyperhydrosis	SDHC	DisGeNet
C0020458	Hyperhydrosis	UCP2	DisGeNet
C0020458	Hyperhydrosis	CLCF1	DisGeNet
C0020458	Hyperhydrosis	PARN	DisGeNet
C0020458	Hyperhydrosis	FGFR3	DisGeNet
C0020458	Hyperhydrosis	HLA-B	DisGeNet
C0020458	Hyperhydrosis	BDNF	DisGeNet
C0020458	Hyperhydrosis	ABCC8	DisGeNet
C0020458	Hyperhydrosis	KCNJ11	DisGeNet
C0020458	Hyperhydrosis	NHP2	DisGeNet
C0020458	Hyperhydrosis	HINT1	DisGeNet
C0020458	Hyperhydrosis	HMBS	DisGeNet
C0020458	Hyperhydrosis	FOXP1	DisGeNet
C0020458	Hyperhydrosis	BCL10	DisGeNet
C0020458	Hyperhydrosis	COL6A3	DisGeNet
C0020458	Hyperhydrosis	HNF4A	DisGeNet
C0020458	Hyperhydrosis	SDHB	DisGeNet
C0020458	Hyperhydrosis	IGH	DisGeNet
C0020458	Hyperhydrosis	KRT14	DisGeNet
C0020458	Hyperhydrosis	SLC18A2	DisGeNet
C0020458	Hyperhydrosis	TERC	DisGeNet
C0020458	Hyperhydrosis	FUCA1	DisGeNet
C0020458	Hyperhydrosis	COL6A2	DisGeNet
C0020458	Hyperhydrosis	KRT6A	DisGeNet
C0020458	Hyperhydrosis	THPO	DisGeNet
C0020458	Hyperhydrosis	KRT17	DisGeNet
C0020458	Hyperhydrosis	KRT16	DisGeNet
C0020458	Hyperhydrosis	MAP2K1	DisGeNet
C0020458	Hyperhydrosis	CACNA1S	DisGeNet
C0020458	Hyperhydrosis	GABRA3	DisGeNet
C0020458	Hyperhydrosis	RET	DisGeNet
C0020458	Hyperhydrosis	MAP2K2	DisGeNet
C0020458	Hyperhydrosis	KIF1A	DisGeNet
C0020458	Hyperhydrosis	JUP	DisGeNet
C0020458	Hyperhydrosis	SCN11A	DisGeNet
C0020458	Hyperhydrosis	HEXB	DisGeNet
C0020458	Hyperhydrosis	KRT6B	DisGeNet
C0020458	Hyperhydrosis	TINF2	DisGeNet
C0020458	Hyperhydrosis	PPARG	DisGeNet
C0020458	Hyperhydrosis	PHOX2B	DisGeNet
C0020458	Hyperhydrosis	CRLF1	DisGeNet
C0020458	Hyperhydrosis	SLCO2A1	DisGeNet
C0020458	Hyperhydrosis	SDHD	DisGeNet
C0020458	Hyperhydrosis	AIP	DisGeNet
C0020458	Hyperhydrosis	LIFR	DisGeNet
C0020458	Hyperhydrosis	IL12B	DisGeNet
C0020458	Hyperhydrosis	BSCL2	DisGeNet
C0020458	Hyperhydrosis	MLX	DisGeNet
C0020458	Hyperhydrosis	PSMB8	DisGeNet
C0020458	Hyperhydrosis	FOS	DisGeNet
C0020458	Hyperhydrosis	MEN1	DisGeNet
C0020458	Hyperhydrosis	KIF1B	DisGeNet
C0020458	Hyperhydrosis	SUCLG1	DisGeNet
C0020458	Hyperhydrosis	SERPINB7	DisGeNet
C0020458	Hyperhydrosis	SCN9A	DisGeNet
C0020458	Hyperhydrosis	DKC1	DisGeNet
C0020458	Hyperhydrosis	VHL	DisGeNet
C0020458	Hyperhydrosis	CAV1	DisGeNet
C0020458	Hyperhydrosis	WRAP53	DisGeNet
C0020458	Hyperhydrosis	KRT1	DisGeNet
C0020458	Hyperhydrosis	MALT1	DisGeNet
C0020458	Hyperhydrosis	DST	DisGeNet
C0020458	Hyperhydrosis	KRT9	DisGeNet
C0020458	Hyperhydrosis	IGHMBP2	DisGeNet
C0020458	Hyperhydrosis	JAK2	DisGeNet
C0020458	Hyperhydrosis	AGPAT2	DisGeNet
C0020458	Hyperhydrosis	ASCL1	DisGeNet
C0020458	Hyperhydrosis	RETREG1	DisGeNet
C0020458	Hyperhydrosis	PRNP	DisGeNet
C0020458	Hyperhydrosis	KRT5	DisGeNet
C0020458	Hyperhydrosis	TERT	DisGeNet
C0030552	Paralysis partial	PLAT	DisGeNet
C0030552	Paralysis partial	BCHE	DisGeNet
C1838869	Proximal neurogenic muscle weakness	GAN	DisGeNet
C1838869	Proximal neurogenic muscle weakness	GMPPB	DisGeNet
C1838869	Proximal neurogenic muscle weakness	ACTA1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	DPAGT1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	NEB	DisGeNet
C1838869	Proximal neurogenic muscle weakness	POMT2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	DNM2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	HNRNPA1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	FLNC	DisGeNet
C1838869	Proximal neurogenic muscle weakness	SYNE1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	COL6A1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	GNE	DisGeNet
C1838869	Proximal neurogenic muscle weakness	SGCD	DisGeNet
C1838869	Proximal neurogenic muscle weakness	MYH7	DisGeNet
C1838869	Proximal neurogenic muscle weakness	LARGE1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	FKTN	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TNXB	DisGeNet
C1838869	Proximal neurogenic muscle weakness	VAPB	DisGeNet
C1838869	Proximal neurogenic muscle weakness	PABPN1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	POLG	DisGeNet
C1838869	Proximal neurogenic muscle weakness	MYOT	DisGeNet
C1838869	Proximal neurogenic muscle weakness	MYH2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	FHL1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TFG	DisGeNet
C1838869	Proximal neurogenic muscle weakness	ATP6	DisGeNet
C1838869	Proximal neurogenic muscle weakness	OAT	DisGeNet
C1838869	Proximal neurogenic muscle weakness	VCP	DisGeNet
C1838869	Proximal neurogenic muscle weakness	RYR1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	SYNE2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	GAA	DisGeNet
C1838869	Proximal neurogenic muscle weakness	COL9A3	DisGeNet
C1838869	Proximal neurogenic muscle weakness	SMN1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	STIM1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	COL6A3	DisGeNet
C1838869	Proximal neurogenic muscle weakness	RBCK1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	PRKACA	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TPM3	DisGeNet
C1838869	Proximal neurogenic muscle weakness	MTMR2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	COL6A2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	GDAP1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	CASQ1	DisGeNet
C1838869	Proximal neurogenic muscle weakness	MFN2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	DYSF	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TTN	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TPM2	DisGeNet
C1838869	Proximal neurogenic muscle weakness	TRDN	DisGeNet
C1838869	Proximal neurogenic muscle weakness	CNBP	DisGeNet
C1838869	Proximal neurogenic muscle weakness	LAMP2	DisGeNet
C0008031	Pain chest	SCN4A	DisGeNet
C0008031	Pain chest	TP53	DisGeNet
C0008031	Pain chest	TGFB3	DisGeNet
C0008031	Pain chest	TGFBR1	DisGeNet
C0008031	Pain chest	CRH	DisGeNet
C0008031	Pain chest	HLA-DPB1	DisGeNet
C0008031	Pain chest	RNF6	DisGeNet
C0008031	Pain chest	CTLA4	DisGeNet
C0008031	Pain chest	MYH7	DisGeNet
C0008031	Pain chest	FBN1	DisGeNet
C0008031	Pain chest	PTPN22	DisGeNet
C0008031	Pain chest	MPL	DisGeNet
C0008031	Pain chest	PRTN3	DisGeNet
C0008031	Pain chest	DLEC1	DisGeNet
C0008031	Pain chest	MFAP5	DisGeNet
C0008031	Pain chest	MYH11	DisGeNet
C0008031	Pain chest	PRKG1	DisGeNet
C0008031	Pain chest	WWOX	DisGeNet
C0008031	Pain chest	SMAD3	DisGeNet
C0008031	Pain chest	MYLK	DisGeNet
C0008031	Pain chest	TGFBR2	DisGeNet
C0008031	Pain chest	IL12B	DisGeNet
C0008031	Pain chest	JAK2	DisGeNet
C0008031	Pain chest	CALR	DisGeNet
C0008031	Pain chest	HLA-DRB1	DisGeNet
C0008031	Pain chest	HLA-B	DisGeNet
C0008031	Pain chest	TSC1	DisGeNet
C0008031	Pain chest	TET2	DisGeNet
C0008031	Pain chest	MLX	DisGeNet
C0008031	Pain chest	LOX	DisGeNet
C0008031	Pain chest	FOXE3	DisGeNet
C0008031	Pain chest	TSC2	DisGeNet
C0008031	Pain chest	MEFV	DisGeNet
C0008031	Pain chest	HBB	DisGeNet
C0008031	Pain chest	TGFB2	DisGeNet
C0008031	Pain chest	ACTA2	DisGeNet
C0008031	Pain chest	SH2B3	DisGeNet
C0008031	Pain chest	THPO	DisGeNet
C0086565	Liver function abnormal	CYP3A4	MalaCards
C0086565	Liver function abnormal	SLC25A20	DisGeNet
C0086565	Liver function abnormal	KRT8	MalaCards
C0086565	Liver function abnormal	DPM3	DisGeNet
C0086565	Liver function abnormal	POLD1	DisGeNet
C0086565	Liver function abnormal	PHKA2	DisGeNet
C0086565	Liver function abnormal	MTM1	DisGeNet
C0086565	Liver function abnormal	SLC17A5	MalaCards
C0086565	Liver function abnormal	CYP2E1	MalaCards
C0086565	Liver function abnormal	PSMB8	DisGeNet
C0086565	Liver function abnormal	SLC30A10	DisGeNet
C0086565	Liver function abnormal	LBR	DisGeNet
C0086565	Liver function abnormal	GPT	MalaCards
C0086565	Liver function abnormal	GPD1	DisGeNet
C0086565	Liver function abnormal	KRT18	MalaCards
C0086565	Liver function abnormal	PRKCSH	MalaCards
C0086565	Liver function abnormal	INS	MalaCards
C0086565	Liver function abnormal	F3	MalaCards
C0086565	Liver function abnormal	CP	MalaCards
C0086565	Liver function abnormal	F5	DisGeNet
C0086565	Liver function abnormal	SCO1	DisGeNet
C0086565	Liver function abnormal	TALDO1	DisGeNet
C0086565	Liver function abnormal	CPT1A	DisGeNet
C0086565	Liver function abnormal	TNFSF12	DisGeNet
C0086565	Liver function abnormal	EIF2AK3	DisGeNet
C0086565	Liver function abnormal	CR2	DisGeNet
C0086565	Liver function abnormal	FECH	MalaCards
C0086565	Liver function abnormal	F2	MalaCards
C0086565	Liver function abnormal	CD81	DisGeNet
C0086565	Liver function abnormal	BCS1L	DisGeNet
C0086565	Liver function abnormal	PEX2	DisGeNet
C0086565	Liver function abnormal	GANAB	MalaCards
C0086565	Liver function abnormal	CYC1	DisGeNet
C0086565	Liver function abnormal	TNFRSF13B	DisGeNet
C0086565	Liver function abnormal	CD19	DisGeNet
C0086565	Liver function abnormal	MVK	DisGeNet
C0086565	Liver function abnormal	GGT1	MalaCards
C0086565	Liver function abnormal	BLVRA	DisGeNet
C0086565	Liver function abnormal	ABCB11	MalaCards
C0086565	Liver function abnormal	MEG3	MalaCards
C0086565	Liver function abnormal	DLAT	MalaCards
C0086565	Liver function abnormal	HNF4A	DisGeNet
C0086565	Liver function abnormal	FAH	MalaCards|DisGeNet
C0086565	Liver function abnormal	GOLM1	MalaCards
C0086565	Liver function abnormal	MRPL3	DisGeNet
C0086565	Liver function abnormal	COX6B1	DisGeNet
C0086565	Liver function abnormal	COG4	DisGeNet
C0086565	Liver function abnormal	G6PC	DisGeNet
C0086565	Liver function abnormal	FAS	MalaCards
C0086565	Liver function abnormal	PEX26	DisGeNet
C0086565	Liver function abnormal	ADK	DisGeNet
C0086565	Liver function abnormal	IFNA1	MalaCards
C0086565	Liver function abnormal	PNPLA3	MalaCards
C0086565	Liver function abnormal	ICOS	DisGeNet
C0086565	Liver function abnormal	ATM	DisGeNet
C0086565	Liver function abnormal	POLG	DisGeNet
C0086565	Liver function abnormal	ACOX1	DisGeNet
C0086565	Liver function abnormal	ACADM	DisGeNet
C0086565	Liver function abnormal	HNF1B	DisGeNet
C0086565	Liver function abnormal	TACO1	DisGeNet
C0086565	Liver function abnormal	TRMU	DisGeNet
C0086565	Liver function abnormal	ABCD3	DisGeNet
C0086565	Liver function abnormal	AKR1D1	DisGeNet
C0086565	Liver function abnormal	ADA2	DisGeNet
C0086565	Liver function abnormal	HGF	MalaCards
C0086565	Liver function abnormal	GALT	DisGeNet
C0086565	Liver function abnormal	ALB	MalaCards
C0086565	Liver function abnormal	NR1H4	MalaCards
C0086565	Liver function abnormal	HNF1A	DisGeNet
C0086565	Liver function abnormal	TREX1	DisGeNet
C0086565	Liver function abnormal	LEP	MalaCards
C0086565	Liver function abnormal	PPARA	MalaCards
C0086565	Liver function abnormal	GNMT	DisGeNet
C0086565	Liver function abnormal	COG2	DisGeNet
C0086565	Liver function abnormal	IFT172	DisGeNet
C0086565	Liver function abnormal	ALMS1	DisGeNet
C0086565	Liver function abnormal	ERCC4	DisGeNet
C0086565	Liver function abnormal	SEC63	MalaCards
C0086565	Liver function abnormal	NFKB1	DisGeNet
C0086565	Liver function abnormal	MRPS16	DisGeNet
C0086565	Liver function abnormal	PEX19	DisGeNet
C0086565	Liver function abnormal	MPV17	DisGeNet
C0086565	Liver function abnormal	DGUOK	DisGeNet
C0086565	Liver function abnormal	VPS33B	DisGeNet
C0086565	Liver function abnormal	COX10	DisGeNet
C0086565	Liver function abnormal	ABCB7	MalaCards
C0086565	Liver function abnormal	PEX13	DisGeNet
C0086565	Liver function abnormal	HSD3B7	MalaCards
C0086565	Liver function abnormal	ACAD9	DisGeNet
C0086565	Liver function abnormal	JAG1	DisGeNet
C0086565	Liver function abnormal	HSD17B4	DisGeNet
C0086565	Liver function abnormal	SAR1B	DisGeNet
C0086565	Liver function abnormal	NFKB2	DisGeNet
C0086565	Liver function abnormal	ADIPOQ	MalaCards
C0086565	Liver function abnormal	SEPSECS	MalaCards
C0086565	Liver function abnormal	SERPINA1	MalaCards|DisGeNet
C0086565	Liver function abnormal	LIPT1	DisGeNet
C0086565	Liver function abnormal	FASTKD2	DisGeNet
C0086565	Liver function abnormal	SLC25A13	MalaCards|DisGeNet
C0086565	Liver function abnormal	DDOST	DisGeNet
C0086565	Liver function abnormal	SLC22A5	DisGeNet
C0086565	Liver function abnormal	PHKG2	DisGeNet
C0086565	Liver function abnormal	TFR2	DisGeNet
C0086565	Liver function abnormal	LARS	DisGeNet
C0086565	Liver function abnormal	ADIPOR2	MalaCards
C0086565	Liver function abnormal	RNASEH2A	DisGeNet
C0086565	Liver function abnormal	HADHA	MalaCards|DisGeNet
C0086565	Liver function abnormal	AMACR	DisGeNet
C0086565	Liver function abnormal	ABCB4	MalaCards|DisGeNet
C0086565	Liver function abnormal	PEX16	DisGeNet
C0086565	Liver function abnormal	DPM1	DisGeNet
C0086565	Liver function abnormal	PEX10	DisGeNet
C0086565	Liver function abnormal	PMM2	DisGeNet
C0086565	Liver function abnormal	HFE	MalaCards|DisGeNet
C0086565	Liver function abnormal	SBDS	DisGeNet
C0086565	Liver function abnormal	FADD	Disease-Connect|DisGeNet
C0086565	Liver function abnormal	TNF	MalaCards
C0086565	Liver function abnormal	ATP8B1	MalaCards
C0086565	Liver function abnormal	DDIT3	MalaCards
C0086565	Liver function abnormal	ATP7B	DisGeNet
C0086565	Liver function abnormal	RMND1	DisGeNet
C0086565	Liver function abnormal	SLC25A15	DisGeNet
C0086565	Liver function abnormal	DMD	DisGeNet
C0086565	Liver function abnormal	MS4A1	DisGeNet
C0086565	Liver function abnormal	TF	MalaCards
C0086565	Liver function abnormal	CYP7B1	DisGeNet
C0086565	Liver function abnormal	RPGRIP1L	DisGeNet
C0086565	Liver function abnormal	SLC37A4	DisGeNet
C0086565	Liver function abnormal	MARS	MalaCards|DisGeNet
C0086565	Liver function abnormal	AGL	DisGeNet
C0086565	Liver function abnormal	HADHB	DisGeNet
C0086565	Liver function abnormal	PRKCD	DisGeNet
C0086565	Liver function abnormal	AFP	MalaCards
C0086565	Liver function abnormal	CPT2	DisGeNet
C0086565	Liver function abnormal	JAK2	DisGeNet
C0086565	Liver function abnormal	ALDOB	DisGeNet
C2132198	Abnormal blistering of the skin	CLCN7	DisGeNet
C2132198	Abnormal blistering of the skin	GJB3	DisGeNet
C2132198	Abnormal blistering of the skin	DKC1	DisGeNet
C2132198	Abnormal blistering of the skin	KLRC4	DisGeNet
C2132198	Abnormal blistering of the skin	COL7A1	DisGeNet
C2132198	Abnormal blistering of the skin	KRT1	DisGeNet
C2132198	Abnormal blistering of the skin	KRT6B	DisGeNet
C2132198	Abnormal blistering of the skin	PPOX	DisGeNet
C2132198	Abnormal blistering of the skin	MEFV	DisGeNet
C2132198	Abnormal blistering of the skin	TLR4	DisGeNet
C2132198	Abnormal blistering of the skin	LAMC2	DisGeNet
C2132198	Abnormal blistering of the skin	IKBKG	DisGeNet
